label,year,group_id,bucket_id,pin_id,minor axis length (cm),middle axis length (cm),major axis length (cm),area (cm2),volume (cm3),aspect ratio,volume/surface ratio,sphericity,convexity
5R2-3,2023,5,2,3,3.405300062149763,3.8635000586509705,6.758200377225876,71.06382806301397,48.910764048988696,1.9846122966794968,0.6882652593048938,0.9101336204508192,0.966633622556064
5R2-4,2023,5,2,4,4.555900022387505,4.450399987399578,7.741199433803558,96.7702132278197,80.6218046014196,1.7394390292380963,0.8331262473465573,0.9326329816927668,0.9803579827428244
5R2-5,2023,5,2,5,5.07970005273819,5.809199996292591,10.141700506210327,147.78719496130614,147.72559586109065,1.996515621181902,0.9995831905448128,0.914431444918732,0.9886073912338348
5R2-6,2023,5,2,6,3.947699908167124,4.045799933373928,7.418400049209595,77.48291741374307,56.084149565492346,1.8791702058867692,0.7238259920701535,0.9144744706586252,0.974137166259984
5R2-7,2023,5,2,7,4.826400056481361,4.859199933707714,9.353799372911451,121.66654052861206,107.669742446901,1.9380489108751475,0.8849577047157065,0.8995847429247327,0.9782691520542396
5R2-8,2023,5,2,8,4.197600111365318,4.168800078332424,7.754599303007126,86.07283360923522,65.11343692763117,1.8601514002343496,0.7564923123507439,0.9093514638730144,0.977688023783426
5R2-9,2023,5,2,9,5.6598000228405,5.900399945676327,10.67650094628334,166.73502076785778,176.64946250938448,1.8863742364036908,1.0594622635116977,0.9131290862785844,0.974108817956547
5R2-10,2023,5,2,10,5.315599963068962,5.614600144326687,9.239300340414047,135.45272809702325,130.93406769311233,1.7381481685239035,0.9666403145407728,0.920586937407888,0.9750014736884134
5R3-1,2023,5,3,1,3.9818999357521534,4.1745999827981,7.5526997447013855,82.40803689742538,61.22780048758104,1.896757795666388,0.7429833641564874,0.9116196155905548,0.9865118679256694
5R3-2,2023,5,3,2,4.865700006484985,4.399900138378143,8.296599239110947,103.7566999333275,86.46637965177567,1.8856335321667488,0.8333570719513792,0.9113799944883372,0.965020642589732
5R3-3,2023,5,3,3,6.496100127696991,5.898700095713139,11.923399940133097,187.9796622793949,207.82643516014005,2.0213605958367653,1.1055793623633967,0.9026245017877254,0.968965592754346
5R3-4,2023,5,3,4,5.059599876403809,6.014399975538254,9.12100039422512,141.23510077047564,141.32285021196247,1.802711798765403,1.000621300519546,0.9290014792178194,0.9746547287689976
5R3-5,2023,5,3,5,4.385000001639128,4.2191000655293465,6.589800119400024,81.49324921576641,64.45265624816898,1.5618970910976109,0.7908956492521272,0.9539443442579888,0.9915904656398292
5R3-6,2023,5,3,6,4.890299960970879,4.395700059831142,7.291899248957634,95.02086853804217,79.42622234025863,1.658870976114268,0.8358818811307737,0.9403894181048376,0.984048199695568
5R3-7,2023,5,3,7,3.775000106543303,3.993199951946736,6.642899662256241,71.47340516571872,51.32764834870024,1.7597084701380368,0.7181363225900824,0.9344883588606814,0.9910565791179528
5R3-8,2023,5,3,8,4.726199992001057,4.817700013518333,8.811700344085693,112.2121367423061,95.46808707956042,1.8644366211754089,0.8507821867682798,0.9002223117341199,0.960684617949096
5R3-9,2023,5,3,9,5.852799862623215,5.973299965262413,9.9116999655962,162.1800506911159,175.9288565788957,1.693497163450553,1.0847749512297629,0.9362203554220137,0.9839400099629224
5R3-10,2023,5,3,10,5.354100093245506,5.826099961996079,8.207199722528458,130.44683563976025,128.9568974592152,1.5328812647492889,0.9885781960655632,0.9462668514549596,0.9869497000069664
2025-000,2025,,,,6.361100078,5.173099972,10.05199999,156.9071439,155.1429522,1.943128886,0.98875646,0.889875892,0.925710707
2025-001,2025,,,,7.741000131,9.412899986,7.025199756,196.0601575,232.6776608,1.339876489,1.186766673,0.933106547,0.970745835
2025-002,2025,,,,7.118500024,13.5962002,8.699699864,285.8785682,385.0343866,1.909981057,1.346845932,0.895300591,0.960785303
2025-003,2025,,,,9.721800312,7.624999806,7.921000198,217.144428,276.9099593,1.274990237,1.275234008,0.946152523,0.976820204
2025-004,2025,,,,6.506799906,11.51710004,7.536200434,215.9364105,261.3578691,1.770009867,1.210346456,0.915479521,0.960588014
2025-005,2025,,,,10.0840997,9.355000034,9.806699306,247.3006524,307.7568369,1.077936896,1.244464314,0.891382292,0.947940743
2025-006,2025,,,,4.364399984,3.938199952,4.675199836,57.30258216,39.24054872,1.187141306,0.684795471,0.974540696,0.987290384
2025-007,2025,,,,3.291299939,4.038600065,3.727199882,40.3952549,22.97557236,1.227053182,0.56876909,0.9675305,0.976653833
2025-008,2025,,,,3.420699947,3.551199846,4.028599709,41.81514821,24.13804097,1.177712098,0.577255899,0.965943737,0.981256769
2025-009,2025,,,,3.487200104,3.383800015,3.591199964,39.06710831,22.18071398,1.061292023,0.567759298,0.977214432,0.98476204
2025-010,2025,,,,7.914499938,7.693600096,9.941299632,183.1809359,181.9789771,1.292151855,0.993438407,0.847782922,0.823528107
2025-011,2025,,,,6.757500023,7.874800265,11.47399992,233.1240127,254.3138378,1.697965206,1.090895077,0.832678036,0.862341687
2025-012,2025,,,,8.11999999,7.936799899,11.38949953,241.9252812,297.276936,1.43502415,1.228796489,0.890383317,0.898685268
2025-013,2025,,,,6.021700241,9.450400248,7.250799984,169.5972551,177.2576678,1.569390682,1.045168258,0.899777908,0.914585472
2025-014,2025,,,,6.002999842,4.419199936,5.045499653,75.90958728,54.30812147,1.358390643,0.715431652,0.913616669,0.918505197
2025-015,2025,,,,7.781799883,10.38089991,10.39710045,287.2131367,415.1051995,1.336079134,1.445286258,0.936954727,0.975364281
2025-016,2025,,,,5.823399872,6.643399969,8.571000025,149.8649436,151.7604186,1.471820623,1.012647888,0.918099492,0.928451209
2025-017,2025,,,,4.021000024,4.86309994,5.471199751,70.63589093,50.61885409,1.360656483,0.71661663,0.936843188,0.971562461
2025-018,2025,,,,5.325799808,4.291800037,6.196599454,86.25612469,48.53113263,1.443822965,0.562639845,0.745946706,0.743103187
2025-019,2025,,,,4.441499896,6.604599953,4.241199791,74.08992707,52.05662242,1.557248014,0.702614032,0.910001863,0.935235497
2025-020,2025,,,,7.356199995,5.473599955,7.153899223,134.5863085,131.2451081,1.34394184,0.975174292,0.927980093,0.956735232
2025-021,2025,,,,10.93080007,7.37079978,8.939099684,246.9742805,319.4117191,1.482986975,1.293299523,0.914954772,0.955333802
2025-022,2025,,,,13.45579997,8.868400007,7.859800011,271.2516384,315.8341751,1.711977397,1.164358589,0.826833064,0.874254053
2025-023,2025,,,,11.98350005,11.42200008,7.926499844,305.1076106,412.6180152,1.51182745,1.352368806,0.878475945,0.921397329
2025-024,2025,,,,8.223900199,10.6017001,7.426000014,220.8346454,269.3189178,1.427646119,1.219550118,0.913260814,0.953023444
2025-025,2025,,,,8.497299999,8.615799993,5.595299974,152.174748,141.838846,1.539828076,0.932078731,0.864314223,0.89231732
2025-026,2025,,,,5.484999903,4.09209989,4.240200669,66.49253001,48.13411812,1.340387588,0.723902642,0.962380053,0.986225427
2025-027,2025,,,,5.373100005,4.420399852,4.519400001,70.50765695,52.1274453,1.215523524,0.739316091,0.957103275,0.979883272
2025-028,2025,,,,3.495099954,3.66580002,4.024999589,42.12912042,23.3138893,1.151612155,0.553391314,0.936795694,0.964765219
2025-029,2025,,,,4.038199969,4.028299917,4.369500279,52.92567457,34.01604545,1.084700834,0.642713498,0.959268694,0.978866866
2025-030,2025,,,,5.283899978,6.106199883,8.118599281,137.3863414,121.5462814,1.536478608,0.884704259,0.863710801,0.896490233
2025-031,2025,,,,7.206500135,4.825000092,8.630499244,125.5987189,96.54508187,1.788704472,0.768678874,0.810312151,0.788642617
2025-032,2025,,,,7.592999935,6.851300225,7.081800327,148.7039591,156.0452737,1.108256781,1.049368656,0.942602685,0.971486432
2025-033,2025,,,,5.353100039,7.67670013,8.589299768,159.2966218,156.2974233,1.604546843,0.98117224,0.880870578,0.929292332
2025-034,2025,,,,7.37569984,6.934799999,7.89960064,155.7443381,160.4237202,1.139124508,1.030045279,0.916749988,0.918290184
2025-035,2025,,,,7.263600081,15.14239982,7.950500026,310.3162625,407.3563972,2.084696245,1.312713662,0.856372309,0.921267483
2025-036,2025,,,,10.07670015,7.524500042,7.766499743,212.4578239,254.7939276,1.33918534,1.199268273,0.914823779,0.943591062
2025-037,2025,,,,7.003500126,5.976600014,7.159700245,132.9773721,125.791091,1.197955397,0.945958617,0.913004604,0.913825203
2025-038,2025,,,,3.341400065,4.796500131,4.655899853,56.68934617,35.83028785,1.435476159,0.632046236,0.927149015,0.962603327
2025-039,2025,,,,3.554600105,3.739800118,4.209699482,47.39640334,29.42805526,1.184296224,0.62089216,0.972552631,0.981819739
2025-040,2025,,,,8.917099983,10.09850018,7.519700006,214.8457884,257.9041488,1.342939236,1.200415194,0.912002787,0.958454962
2025-041,2025,,,,10.81719995,6.664500013,7.450699806,194.6366985,219.2045362,1.623107499,1.126224077,0.903286986,0.963418534
2025-042,2025,,,,9.019500017,5.511699989,10.36100052,178.3453004,175.3187787,1.879819392,0.983029989,0.84939183,0.884156223
2025-043,2025,,,,10.1222001,19.7443001,11.87169962,447.9961501,587.8715822,1.950593734,1.31222463,0.757527065,0.752143633
2025-044,2025,,,,8.158299699,8.780600131,7.07679987,192.9752637,227.1379,1.240758576,1.177031168,0.932915307,0.968440392
2025-045,2025,,,,5.181999877,4.598399997,5.184900016,76.15524438,60.18889875,1.127544367,0.790344765,0.975278327,0.985553413
2025-046,2025,,,,5.690299906,5.515900068,5.576999485,98.73961138,88.00942709,1.031617657,0.891328474,0.969048485,0.982082053
2025-047,2025,,,,3.645600006,4.196999967,4.226499796,48.74032956,29.79678471,1.159342711,0.611337366,0.953619812,0.9757191
2025-048,2025,,,,4.532400146,4.233499896,4.331800342,57.46243883,38.90491595,1.07060358,0.677049508,0.966280149,0.979853743
2025-049,2025,,,,5.494100042,4.783299938,8.860700577,126.7677849,93.73914524,1.852424204,0.739455575,0.787207486,0.814982999
2025-050,2025,,,,7.952599786,8.400599845,11.41140014,223.5452831,222.7575037,1.434926998,0.996475974,0.794950662,0.765987455
2025-051,2025,,,,8.052500337,10.73289998,8.568400145,225.269,263.9195635,1.332865511,1.171575155,0.883277327,0.869755837
2025-052,2025,,,,8.840199932,11.79910004,7.987199351,261.113972,342.6501696,1.477251227,1.312262867,0.906890072,0.96028874
2025-053,2025,,,,7.177700102,9.136000276,8.957300708,198.8868289,222.229988,1.27283115,1.117369054,0.892099323,0.89565773
2025-054,2025,,,,4.633800127,6.155799888,6.611600146,91.75322216,62.57369079,1.426820313,0.681978129,0.830725065,0.848303961
2025-055,2025,,,,11.42340004,9.171000123,13.67409974,330.8073855,359.6946277,1.491015108,1.08732345,0.739375227,0.703971079
2025-056,2025,,,,4.16420009,4.373899847,5.20260036,63.30349176,43.29034867,1.249363683,0.683854041,0.941854566,0.958242391
2025-057,2025,,,,4.528599977,4.574600048,5.326399952,69.35266067,51.21298473,1.176169231,0.73844297,0.961629377,0.983005374
2025-058,2025,,,,4.038199969,3.914899938,4.939500242,57.83581897,38.14705838,1.261718134,0.659574967,0.947533567,0.974668348
2025-059,2025,,,,7.303700224,5.446599796,6.962200254,124.3309218,117.3177743,1.340965097,0.943592894,0.932139362,0.962434439
2025-060,2025,,,,13.5110002,13.00799996,9.676599875,474.5886284,562.0476535,1.396254922,1.184283862,0.693983092,0.725122845
2025-061,2025,,,,9.437600151,8.154099807,11.45610027,281.9649771,353.5938557,1.404949724,1.254034665,0.857614463,0.87589176
2025-062,2025,,,,10.03789976,8.138399944,9.189499915,241.8495498,324.7493476,1.233399665,1.342774249,0.944722733,0.952984542
2025-063,2025,,,,7.532100193,7.388599962,8.625299484,199.0669643,230.1207774,1.167379413,1.155996819,0.912267394,0.936771921
2025-064,2025,,,,4.965100065,4.993000068,8.289100602,117.1508021,93.90178853,1.66947302,0.80154627,0.852814876,0.865392367
2025-065,2025,,,,8.246799931,14.51060027,8.521100506,317.343312,435.284223,1.759543143,1.371650848,0.875259282,0.905048689
2025-066,2025,,,,4.043699987,3.489799984,4.598999768,43.24129744,19.50929537,1.317840504,0.451172757,0.810487767,0.805636802
2025-067,2025,,,,4.590299912,3.308199905,3.713199496,42.9694141,25.07496138,1.387552156,0.583553719,0.964165397,0.970685525
2025-068,2025,,,,4.60710004,4.286699928,5.416500568,70.28398388,46.40030307,1.263559535,0.660183167,0.888467676,0.897049344
2025-069,2025,,,,7.562799752,4.901400022,7.106800377,117.1378196,98.79631902,1.54298766,0.843419481,0.882295704,0.897131062
2025-070,2025,,,,9.510200098,10.1654999,12.71690018,298.9150858,377.7371098,1.337185343,1.263693697,0.845400939,0.864318908
2025-071,2025,,,,11.7261,9.620099887,11.03640012,323.5641936,425.2827251,1.218916657,1.314368937,0.845231156,0.852306754
2025-072,2025,,,,7.116799988,8.811699972,7.108200714,155.7903599,154.5481864,1.239652667,0.992026634,0.89396288,0.841710697
2025-073,2025,,,,6.288200058,6.760400161,8.689700812,128.5420382,92.59291556,1.381905908,0.720331783,0.770000101,0.782593698
2025-074,2025,,,,11.16980016,9.445699677,12.32209951,356.4823602,498.2763961,1.304519509,1.397758912,0.852628064,0.856411148
2025-075,2025,,,,11.19599976,9.922600165,12.98669912,339.3733744,426.5097897,1.308800002,1.256756781,0.807406721,0.790127001
2025-076,2025,,,,7.589599863,9.735500067,10.87559946,263.6323798,345.8350854,1.432960848,1.311808078,0.903784194,0.916604186
2025-077,2025,,,,4.243399948,4.403200001,4.914500564,57.42193037,34.46155184,1.15815163,0.600146174,0.891859049,0.886763643
2025-078,2025,,,,4.823900014,5.766499788,4.620999843,64.45347087,35.12548327,1.247890064,0.544974271,0.804734624,0.775668816
2025-079,2025,,,,4.688500054,4.51889988,5.345799774,72.5747068,54.0402071,1.182986991,0.744614887,0.952452891,0.963931631
2025-080,2025,,,,8.151100017,10.44130027,14.92190026,363.6564572,396.6968225,1.83066092,1.090855984,0.717957333,0.709237025
2025-081,2025,,,,5.422099866,6.486700103,7.158600539,121.5108187,105.2666467,1.320263499,0.866315015,0.887284789,0.875675935
2025-082,2025,,,,7.358600199,8.450499922,7.602999359,173.4092805,161.3396784,1.148384162,0.930398177,0.826493126,0.847809601
2025-083,2025,,,,3.865900077,4.305200092,8.118699491,82.06972608,50.66435166,2.100080015,0.617333018,0.806806646,0.822863635
2025-084,2025,,,,6.448000111,10.18819995,7.600799948,177.9252667,152.2693657,1.580055797,0.855805185,0.775035374,0.780631985
2025-085,2025,,,,5.870999955,3.917199932,6.708999723,84.63223688,42.16968966,1.71270291,0.498269823,0.692280196,0.67082846
2025-086,2025,,,,7.358699664,8.654199913,8.387699351,200.58096,228.696476,1.176050159,1.140170413,0.901641862,0.90135139
2025-087,2025,,,,6.514499895,8.086499944,8.843900263,163.1547959,138.0558318,1.357571633,0.846164717,0.791748869,0.764068738
2025-088,2025,,,,8.731799945,9.616599977,8.380199224,230.4919224,290.4975475,1.147538348,1.260337215,0.920287227,0.950717447
2025-089,2025,,,,6.541100144,8.093699813,9.096400067,188.78469,227.2250576,1.390652928,1.203620153,0.953867755,0.986278512
2025-090,2025,,,,9.010599926,9.766300023,7.223800197,208.3700196,248.0405938,1.351961538,1.19038523,0.916215005,0.967690475
2025-091,2025,,,,12.43729964,12.22229972,7.039100304,267.814937,304.1443412,1.766887685,1.13565115,0.81664973,0.885076359
2025-092,2025,,,,7.5801,6.711800024,12.90740073,265.3506985,310.6981654,1.923090778,1.170896354,0.83603222,0.866709098
2025-093,2025,,,,11.1556001,9.592700005,11.54360026,302.6538398,394.4369818,1.203373425,1.303261119,0.859388796,0.902733232
2025-094,2025,,,,7.07780011,11.95520014,8.534800634,267.5850478,345.0853848,1.689112429,1.289628802,0.889146506,0.925017652
2025-095,2025,,,,11.3175001,10.9246999,7.253199816,274.1791567,368.9396667,1.560345832,1.345615295,0.907304898,0.949647854
2025-096,2025,,,,4.319799878,3.908899985,6.149800122,76.00957817,49.33786985,1.573281523,0.649100693,0.855860005,0.917130795
2025-097,2025,,,,4.388299957,4.986100085,5.233599991,71.05017918,53.152156,1.192625856,0.748093201,0.962201886,0.978734281
2025-098,2025,,,,3.347099945,3.06509994,3.618200123,33.55727078,17.12162885,1.180450946,0.510221137,0.957328257,0.976953933
2025-099,2025,,,,3.288500011,3.609099984,3.539899737,37.54253263,20.77780701,1.097491249,0.553447132,0.973554712,0.984072867
2025-100,2025,,,,9.451499954,8.57039988,7.105099782,206.7270366,233.6889437,1.330241692,1.130422743,0.88752165,0.922332596
2025-101,2025,,,,11.13649979,12.94950023,7.570999861,277.66507,350.2370256,1.710408199,1.261365088,0.865374803,0.957020324
2025-102,2025,,,,9.958600253,10.66639982,7.83209987,240.4526108,303.3154243,1.361882509,1.261435354,0.907927056,0.968174945
2025-103,2025,,,,9.193599969,8.361500129,8.744699508,238.8427573,319.810456,1.099515616,1.339000017,0.946892087,0.967773982
2025-104,2025,,,,8.501999825,10.21069996,12.06010021,314.6842508,422.0081432,1.418501583,1.341052633,0.864615474,0.916706393
2025-105,2025,,,,3.658900037,4.512999952,4.812499881,54.70840627,34.97707422,1.315285969,0.639336376,0.945407508,0.97653772
2025-106,2025,,,,4.516799934,3.948600031,3.704399616,50.01753467,30.59467974,1.219306879,0.611679083,0.945785062,0.974353724
2025-107,2025,,,,4.409899935,6.278899871,5.112600327,88.68903481,72.15377907,1.423819126,0.813559187,0.945047384,0.981088753
2025-108,2025,,,,4.777699895,4.177000001,4.710699618,66.27887226,47.8799815,1.143811322,0.722401873,0.962081057,0.978469064
2025-109,2025,,,,3.476899955,2.979000099,3.715900332,36.48074979,18.73297033,1.247364957,0.513502887,0.935028393,0.970934023
2025-110,2025,,,,8.377600089,13.07609975,7.436500117,240.582008,282.2324689,1.758367451,1.173123756,0.86488619,0.957300027
2025-111,2025,,,,7.33250007,12.10789979,7.667800039,232.8127841,283.1684184,1.651264871,1.216292393,0.895723242,0.955979962
2025-112,2025,,,,8.415300027,8.611900359,7.86450021,215.3148258,272.5095923,1.095034666,1.265633202,0.944056643,0.976865377
2025-113,2025,,,,10.58999971,10.80479994,7.682800665,251.4640632,313.4384053,1.406362135,1.246454071,0.887380066,0.942193524
2025-114,2025,,,,11.53789982,8.23720023,8.532999456,263.0936455,358.2873937,1.40070649,1.361824582,0.927245607,0.969595818
2025-115,2025,,,,12.42359988,14.78290036,9.197399765,376.5290559,537.0078257,1.607291272,1.426205541,0.848540754,0.869646136
2025-116,2025,,,,5.620600097,6.550799869,6.098199636,110.2816046,100.9381782,1.165498302,0.915276656,0.950644244,0.979110282
2025-117,2025,,,,5.23880003,5.249899998,5.737200379,86.45981702,70.23569611,1.095136357,0.812350737,0.952156653,0.987717175
2025-118,2025,,,,3.197200038,3.353299946,3.490800411,35.82568359,18.78077742,1.091830467,0.524226631,0.953744432,0.970840417
2025-119,2025,,,,3.445000015,3.066400066,3.51369977,34.88264682,18.43809905,1.14587128,0.528575115,0.967576821,0.977851357
2025-120,2025,,,,6.344799884,9.195899963,8.175200224,180.2893966,201.7362127,1.449360127,1.118957723,0.922648999,0.944453948
2025-121,2025,,,,11.2137001,13.56920004,6.947300211,278.718745,336.7637793,1.953161606,1.208256658,0.839849619,0.874199132
2025-122,2025,,,,7.73130022,6.014000066,10.52690037,202.5146463,238.7262284,1.750399111,1.178809695,0.918955422,0.962038731
2025-123,2025,,,,9.264500067,8.448199928,8.949499577,235.3634239,311.3661945,1.09662415,1.32291666,0.943900299,0.970896227
2025-124,2025,,,,9.655600041,13.35080005,9.135700017,329.5217442,471.1265868,1.461387746,1.429728372,0.888570292,0.954214867
2025-125,2025,,,,6.868800148,6.009300053,14.80819918,259.8516334,299.6749012,2.464213644,1.153253868,0.83341041,0.899475955
2025-126,2025,,,,7.561800256,7.59709999,9.387500584,190.134547,209.9915218,1.241437259,1.104436437,0.898581757,0.903066149
2025-127,2025,,,,6.935799867,5.738900043,8.256199956,142.4571703,142.2598187,1.438638048,0.99861466,0.925098503,0.950073029
2025-128,2025,,,,4.43900004,4.664400034,4.715999961,68.75649961,49.79777421,1.062401423,0.72426279,0.952014698,0.968480228
2025-129,2025,,,,3.406600095,4.030300118,4.813099653,52.05123345,32.44182141,1.412874866,0.623267102,0.945053914,0.973537865
2025-130,2025,,,,5.270499922,6.792300195,5.095399916,89.52735761,54.60624357,1.333025927,0.609939185,0.777481193,0.78055157
2025-131,2025,,,,11.51780002,9.369399771,14.04949948,416.7628556,577.1745114,1.499509021,1.384899119,0.804389789,0.82375927
2025-132,2025,,,,8.147399873,7.843699865,16.67610034,352.1927799,480.5311476,2.126050286,1.364398065,0.842399379,0.881979315
2025-133,2025,,,,12.06829958,6.240200065,7.48969987,222.376226,265.1860609,1.933960362,1.192510844,0.897627668,0.94998117
2025-134,2025,,,,10.15410013,8.478400111,7.95770064,224.0638456,265.4972781,1.276009314,1.184917975,0.89156372,0.956968355
2025-135,2025,,,,13.83339986,12.71080002,8.725200593,341.6651682,457.3521816,1.585453505,1.338597622,0.840202408,0.88840502
2025-136,2025,,,,9.285700321,7.735500112,8.270499483,204.2898169,241.4406614,1.200400774,1.181853629,0.917862613,0.970100061
2025-137,2025,,,,4.545900039,3.565599956,4.071499407,45.15074115,22.82972266,1.274932717,0.505633398,0.86195845,0.864561451
2025-138,2025,,,,4.114799947,3.91379986,4.057300091,52.53055998,33.63540433,1.051356762,0.640301652,0.959260428,0.973361378
2025-139,2025,,,,5.449099839,4.628900066,5.7237003,84.60101361,69.89846578,1.236514122,0.826213101,0.969959618,0.984156008
2025-140,2025,,,,6.340500154,7.263199985,6.482499838,133.4751785,130.1191668,1.145524771,0.97485666,0.930345932,0.935014536
2025-141,2025,,,,9.87999998,9.033600241,7.68429935,227.1228519,287.6915323,1.28573856,1.266678055,0.927914607,0.957967649
2025-142,2025,,,,10.85390002,15.56169987,7.164200395,325.9979478,431.5765435,2.172147485,1.323862762,0.847177631,0.928059668
2025-143,2025,,,,5.717600137,7.417899929,5.385600403,100.2160192,71.49390549,1.377358024,0.713397978,0.831239791,0.825876062
2025-144,2025,,,,10.68389975,9.810899943,8.32439959,264.0075382,357.1779021,1.283443884,1.352907968,0.922127241,0.970718312
2025-145,2025,,,,10.09440012,9.365199879,12.53820062,291.5759292,371.8278321,1.338807583,1.275235007,0.857617667,0.89131913
2025-146,2025,,,,3.99689991,3.967699967,4.37580049,53.9849575,35.62852676,1.102855691,0.659971377,0.969936428,0.985499713
2025-147,2025,,,,3.239199985,3.060599975,3.836899996,35.09747511,18.49545538,1.253643085,0.526973958,0.963647655,0.979186315
2025-148,2025,,,,3.32240006,3.353499994,3.522200137,37.71263257,20.90482251,1.060137273,0.554318834,0.973109243,0.980329341
2025-149,2025,,,,3.264599852,3.324400075,4.331900179,41.3162935,23.51843303,1.326931439,0.569229014,0.960804494,0.983452368
2025-150,2025,,,,7.445799932,12.10259981,7.765199617,240.0511481,290.0296563,1.625426405,1.208199413,0.882690818,0.918417706
2025-151,2025,,,,6.092500128,9.211000055,8.232100308,183.4409686,207.7700104,1.51185882,1.132625999,0.924789799,0.967644319
2025-152,2025,,,,7.223599777,7.94389993,8.461200446,193.6567559,234.8453209,1.171327414,1.212688501,0.950545142,0.975739982
2025-153,2025,,,,7.155999914,5.814100057,6.674800068,140.6776004,149.3881557,1.230800957,1.061918567,0.967839367,0.985371517
2025-154,2025,,,,6.702599674,5.301699974,7.019599155,122.7120085,120.7832362,1.324027989,0.984282123,0.962945042,0.984609676
2025-155,2025,,,,6.745200232,6.655599922,6.812000275,142.6351547,152.1031421,1.023499062,1.066379059,0.966087221,0.981748119
2025-156,2025,,,,4.538600147,4.522100091,3.966599703,57.24300767,38.75657983,1.144204227,0.67705352,0.967517086,0.989997912
2025-157,2025,,,,3.597100079,3.308399953,3.761000186,37.92617447,21.06005482,1.136803361,0.555290775,0.97241448,0.984230279
2025-158,2025,,,,3.706199862,3.661900014,3.745700046,40.55606593,22.73179562,1.022884304,0.560502975,0.956865286,0.972234905
2025-159,2025,,,,4.467700049,4.317000136,4.514499754,60.91534111,42.88364185,1.045749273,0.703987552,0.972639458,0.982063508
2025-160,2025,,,,7.660400122,9.692399949,9.429299831,256.2367606,361.1549918,1.265260273,1.409458155,0.957131855,0.981548707
2025-161,2025,,,,8.208500221,7.707400247,8.068199828,196.4332954,239.3647814,1.065015434,1.218555036,0.949093916,0.981781727
2025-162,2025,,,,8.703000098,8.266700059,7.636000961,206.4496983,260.8838516,1.139732714,1.263667875,0.956389216,0.98426418
2025-163,2025,,,,9.583200142,8.090399951,7.071199641,214.9364888,268.8950021,1.355243895,1.251043988,0.937337073,0.971535378
2025-164,2025,,,,5.82320001,5.271900073,6.005699933,105.5077829,96.51981077,1.139190776,0.914812236,0.964444562,0.97888676
2025-165,2025,,,,5.597400106,5.535900034,6.385200098,104.8452374,95.89592013,1.153416799,0.914642596,0.966352343,0.987121356
2025-166,2025,,,,6.324099936,5.259799957,4.893700033,89.30400105,74.05079501,1.292294152,0.829199074,0.954918612,0.984287782
2025-167,2025,,,,3.352800012,3.269000072,3.406000137,35.01139673,18.76209256,1.04190886,0.535885292,0.975278995,0.98303605
2025-168,2025,,,,4.413300008,4.298900068,3.9965,54.45458012,36.19198622,1.104291257,0.664627037,0.971683115,0.985186712
2025-169,2025,,,,3.639799915,3.566799965,4.060599953,44.54112302,26.64387706,1.138443421,0.598186019,0.968548209,0.980225213
2025-170,2025,,,,8.332400024,6.419499964,10.45409963,204.1255813,242.1725958,1.628491266,1.186390232,0.920456681,0.979120844
2025-171,2025,,,,8.837099746,6.901599839,7.306299731,187.0841447,219.2014247,1.280442209,1.171672913,0.939743629,0.976215911
2025-172,2025,,,,9.362499788,7.285400108,8.355399966,208.68123,259.3658836,1.285104407,1.24288075,0.942488304,0.977425757
2025-173,2025,,,,6.870499998,11.9451005,7.684500515,239.1286044,302.5959251,1.738607162,1.265410827,0.911509737,0.972348943
2025-174,2025,,,,9.933299944,6.083099917,6.789299473,178.0366866,200.6763135,1.632933879,1.127162707,0.931047913,0.977134999
2025-175,2025,,,,5.864999816,5.465000123,6.238800287,108.4487539,101.1935044,1.141591976,0.933099743,0.968340246,0.982059042
2025-176,2025,,,,5.447199941,4.531200044,5.19990027,78.96042511,63.07096656,1.20215393,0.798766806,0.970422754,0.983810164
2025-177,2025,,,,3.053300083,3.480100073,3.63920033,36.55031649,19.45888739,1.191890817,0.53238629,0.95720506,0.974464793
2025-178,2025,,,,3.88289988,3.572200052,3.572899848,42.39297713,24.92341884,1.086977163,0.58791386,0.973334129,0.982722986
2025-179,2025,,,,4.009900056,3.695200011,3.858200088,45.44513151,27.65876064,1.08516455,0.608618783,0.973236909,0.984171208
2025-180,2025,,,,6.653399765,8.548500016,7.902599499,182.7438419,216.9713461,1.284831863,1.187297716,0.955526998,0.983610169
2025-181,2025,,,,10.94890013,7.413799688,8.784100786,243.6478853,333.0198016,1.476827078,1.366807683,0.953604262,0.982278646
2025-182,2025,,,,7.837100327,8.611699939,7.565800101,191.6880913,230.578029,1.13824048,1.202881345,0.948638923,0.979228783
2025-183,2025,,,,6.219499931,11.12979986,7.184200361,205.6697407,243.9884027,1.789500761,1.186311617,0.918106749,0.977744145
2025-184,2025,,,,6.948800012,6.732399762,6.999699771,144.7105958,154.4508484,1.039703526,1.067308496,0.962004991,0.983366011
2025-185,2025,,,,5.760399997,6.299199723,6.698499992,122.8071267,122.3125455,1.162853273,0.9959727,0.970304154,0.986652029
2025-186,2025,,,,6.441199966,6.882200204,6.978499517,139.0672675,146.633647,1.083416064,1.054408055,0.966974365,0.983475019
2025-187,2025,,,,6.028999761,7.075300068,6.527199969,135.2937011,142.5930006,1.173544593,1.053951511,0.975600511,0.988766147
2025-188,2025,,,,3.169200104,3.279800061,3.270799667,33.49479097,17.62370489,1.034898382,0.526162558,0.977773646,0.985580474
